id,district_id,region_id,district_name(en),region_name(en),gender_category,age_category,population_count
2278,,,,,1,4,17924
2279,,,,,1,5,13111
2280,,,,,1,6,18275
2281,140,4,Fergana District,Oltiariq,0,1,39011
2282,140,4,Fergana District,Oltiariq,0,2,9195
2283,140,4,Fergana District,Oltiariq,0,3,17920
2284,140,4,Fergana District,Oltiariq,0,4,13778
2285,140,4,Fergana District,Oltiariq,0,5,12241
2286,140,4,Fergana District,Oltiariq,0,6,18472
2287,140,4,Fergana District,Oltiariq,1,1,41363
2288,140,4,Fergana District,Oltiariq,1,2,9204
2289,140,4,Fergana District,Oltiariq,1,3,19692
2290,140,4,Fergana District,Oltiariq,1,4,15950
2291,140,4,Fergana District,Oltiariq,1,5,12230
2292,140,4,Fergana District,Oltiariq,1,6,16971
2293,139,4,Dang'ara District,Oltiariq,0,1,31769
2294,139,4,Dang'ara District,Oltiariq,0,2,7629
2295,139,4,Dang'ara District,Oltiariq,0,3,12664
2296,139,4,Dang'ara District,Oltiariq,0,4,12326
2297,139,4,Dang'ara District,Oltiariq,0,5,9650
2298,139,4,Dang'ara District,Oltiariq,0,6,15554
2299,139,4,Dang'ara District,Oltiariq,1,1,34202
2300,139,4,Dang'ara District,Oltiariq,1,2,7918
2301,139,4,Dang'ara District,Oltiariq,1,3,13975
2302,139,4,Dang'ara District,Oltiariq,1,4,12679
2303,139,4,Dang'ara District,Oltiariq,1,5,9433
2304,139,4,Dang'ara District,Oltiariq,1,6,13238
2305,141,4,Furqat District,Oltiariq,0,1,21710
2306,141,4,Furqat District,Oltiariq,0,2,5482
2307,141,4,Furqat District,Oltiariq,0,3,9590
2308,141,4,Furqat District,Oltiariq,0,4,8274
2309,141,4,Furqat District,Oltiariq,0,5,7303
2310,141,4,Furqat District,Oltiariq,0,6,11565
2311,141,4,Furqat District,Oltiariq,1,1,23522
2312,141,4,Furqat District,Oltiariq,1,2,5739
2313,141,4,Furqat District,Oltiariq,1,3,10519
2314,141,4,Furqat District,Oltiariq,1,4,8515
2315,141,4,Furqat District,Oltiariq,1,5,7120
2316,141,4,Furqat District,Oltiariq,1,6,10417
2317,148,4,Yozyovon District,Oltiariq,0,1,21247
2318,148,4,Yozyovon District,Oltiariq,0,2,5659
2319,148,4,Yozyovon District,Oltiariq,0,3,9486
2320,148,4,Yozyovon District,Oltiariq,0,4,8711
2321,148,4,Yozyovon District,Oltiariq,0,5,6581
2322,148,4,Yozyovon District,Oltiariq,0,6,8222
2323,148,4,Yozyovon District,Oltiariq,1,1,22486
2324,148,4,Yozyovon District,Oltiariq,1,2,6455
2325,148,4,Yozyovon District,Oltiariq,1,3,10582
2326,148,4,Yozyovon District,Oltiariq,1,4,8598
2327,148,4,Yozyovon District,Oltiariq,1,5,6682
2328,148,4,Yozyovon District,Oltiariq,1,6,7434
2329,,,,,0,1,339216
2330,,,,,0,2,102513
2331,,,,,0,3,163774
2332,,,,,0,4,149815
2333,,,,,0,5,115495
2334,,,,,0,6,143990
2335,,,,,1,1,362244
2336,,,,,1,2,106379
2337,,,,,1,3,166773
2338,,,,,1,4,146862
2339,,,,,1,5,111081
2340,,,,,1,6,124257
2341,24,13,Urganch District,Bog'ot,0,1,25631
2342,24,13,Urganch District,Bog'ot,0,2,7273
2343,24,13,Urganch District,Bog'ot,0,3,11516
2344,24,13,Urganch District,Bog'ot,0,4,11943
2345,24,13,Urganch District,Bog'ot,0,5,9152
2346,24,13,Urganch District,Bog'ot,0,6,12300
2347,24,13,Urganch District,Bog'ot,1,1,27576
2348,24,13,Urganch District,Bog'ot,1,2,7948
2349,24,13,Urganch District,Bog'ot,1,3,12067
2350,24,13,Urganch District,Bog'ot,1,4,11600
2351,24,13,Urganch District,Bog'ot,1,5,8563
2352,24,13,Urganch District,Bog'ot,1,6,10122
2353,21,13,Khiva District,Bog'ot,0,1,15670
2354,21,13,Khiva District,Bog'ot,0,2,5940
2355,21,13,Khiva District,Bog'ot,0,3,8851
2356,21,13,Khiva District,Bog'ot,0,4,7406
2357,21,13,Khiva District,Bog'ot,0,5,5545
2358,21,13,Khiva District,Bog'ot,0,6,6991
2359,21,13,Khiva District,Bog'ot,1,1,16397
2360,21,13,Khiva District,Bog'ot,1,2,5773
2361,21,13,Khiva District,Bog'ot,1,3,8900
2362,21,13,Khiva District,Bog'ot,1,4,7231
2363,21,13,Khiva District,Bog'ot,1,5,5341
2364,21,13,Khiva District,Bog'ot,1,6,6022
2365,17,13,Bog'ot District,Bog'ot,0,1,29562
2366,17,13,Bog'ot District,Bog'ot,0,2,8483
2367,17,13,Bog'ot District,Bog'ot,0,3,14876
2368,17,13,Bog'ot District,Bog'ot,0,4,14402
2369,17,13,Bog'ot District,Bog'ot,0,5,10361
2370,17,13,Bog'ot District,Bog'ot,0,6,12704
2371,17,13,Bog'ot District,Bog'ot,1,1,32477
2372,17,13,Bog'ot District,Bog'ot,1,2,9069
2373,17,13,Bog'ot District,Bog'ot,1,3,14826
2374,17,13,Bog'ot District,Bog'ot,1,4,13260
2375,17,13,Bog'ot District,Bog'ot,1,5,9371
2376,17,13,Bog'ot District,Bog'ot,1,6,10169
2377,18,13,Gurlan District,Bog'ot,0,1,26479
2378,18,13,Gurlan District,Bog'ot,0,2,8585
2379,18,13,Gurlan District,Bog'ot,0,3,12836
2380,18,13,Gurlan District,Bog'ot,0,4,11354
2381,18,13,Gurlan District,Bog'ot,0,5,8903
2382,18,13,Gurlan District,Bog'ot,0,6,10634
2383,18,13,Gurlan District,Bog'ot,1,1,28156
2384,18,13,Gurlan District,Bog'ot,1,2,9213
2385,18,13,Gurlan District,Bog'ot,1,3,13778
2386,18,13,Gurlan District,Bog'ot,1,4,11542
2387,18,13,Gurlan District,Bog'ot,1,5,8925
2388,18,13,Gurlan District,Bog'ot,1,6,9433
2389,22,13,Qo'shko'pir District,Bog'ot,0,1,31198
2390,22,13,Qo'shko'pir District,Bog'ot,0,2,9092
2391,22,13,Qo'shko'pir District,Bog'ot,0,3,15545
2392,22,13,Qo'shko'pir District,Bog'ot,0,4,13185
2393,22,13,Qo'shko'pir District,Bog'ot,0,5,10224
2394,22,13,Qo'shko'pir District,Bog'ot,0,6,12635
2395,22,13,Qo'shko'pir District,Bog'ot,1,1,34227
2396,22,13,Qo'shko'pir District,Bog'ot,1,2,9518
2397,22,13,Qo'shko'pir District,Bog'ot,1,3,15180
2398,22,13,Qo'shko'pir District,Bog'ot,1,4,13013
2399,22,13,Qo'shko'pir District,Bog'ot,1,5,10274
2400,22,13,Qo'shko'pir District,Bog'ot,1,6,11278
2401,24,13,Urganch District,Bog'ot,0,1,34769
2402,24,13,Urganch District,Bog'ot,0,2,10800
2403,24,13,Urganch District,Bog'ot,0,3,17425
2404,24,13,Urganch District,Bog'ot,0,4,17245
2405,24,13,Urganch District,Bog'ot,0,5,13088
2406,24,13,Urganch District,Bog'ot,0,6,16589
2407,24,13,Urganch District,Bog'ot,1,1,36500
2408,24,13,Urganch District,Bog'ot,1,2,10554
2409,24,13,Urganch District,Bog'ot,1,3,17944
2410,24,13,Urganch District,Bog'ot,1,4,16707
2411,24,13,Urganch District,Bog'ot,1,5,12240
2412,24,13,Urganch District,Bog'ot,1,6,14509
2413,20,13,Hazorasp District,Bog'ot,0,1,36488
2414,20,13,Hazorasp District,Bog'ot,0,2,10060
2415,20,13,Hazorasp District,Bog'ot,0,3,15368
2416,20,13,Hazorasp District,Bog'ot,0,4,15286
2417,20,13,Hazorasp District,Bog'ot,0,5,12022
2418,20,13,Hazorasp District,Bog'ot,0,6,15718
2419,20,13,Hazorasp District,Bog'ot,1,1,38789
2420,20,13,Hazorasp District,Bog'ot,1,2,10872
2421,20,13,Hazorasp District,Bog'ot,1,3,16611
2422,20,13,Hazorasp District,Bog'ot,1,4,14836
2423,20,13,Hazorasp District,Bog'ot,1,5,11036
2424,20,13,Hazorasp District,Bog'ot,1,6,12898
2425,27,13,Tuproqqal'a District,Bog'ot,0,1,10225
2426,27,13,Tuproqqal'a District,Bog'ot,0,2,3010
2427,27,13,Tuproqqal'a District,Bog'ot,0,3,4943
2428,27,13,Tuproqqal'a District,Bog'ot,0,4,4606
2429,27,13,Tuproqqal'a District,Bog'ot,0,5,3481
2430,27,13,Tuproqqal'a District,Bog'ot,0,6,4459
2431,27,13,Tuproqqal'a District,Bog'ot,1,1,10807
2432,27,13,Tuproqqal'a District,Bog'ot,1,2,3189
2433,27,13,Tuproqqal'a District,Bog'ot,1,3,4958
2434,27,13,Tuproqqal'a District,Bog'ot,1,4,4394
2435,27,13,Tuproqqal'a District,Bog'ot,1,5,3120
2436,27,13,Tuproqqal'a District,Bog'ot,1,6,3416
2437,19,13,Xonqa District,Bog'ot,0,1,33877
2438,19,13,Xonqa District,Bog'ot,0,2,10687
2439,19,13,Xonqa District,Bog'ot,0,3,16109
2440,19,13,Xonqa District,Bog'ot,0,4,14603
2441,19,13,Xonqa District,Bog'ot,0,5,11455
2442,19,13,Xonqa District,Bog'ot,0,6,13001
2443,19,13,Xonqa District,Bog'ot,1,1,35994
2444,19,13,Xonqa District,Bog'ot,1,2,11123
2445,19,13,Xonqa District,Bog'ot,1,3,17344
2446,19,13,Xonqa District,Bog'ot,1,4,14437
2447,19,13,Xonqa District,Bog'ot,1,5,11321
2448,19,13,Xonqa District,Bog'ot,1,6,11987
2449,21,13,Khiva District,Bog'ot,0,1,28717
2450,21,13,Khiva District,Bog'ot,0,2,8521
2451,21,13,Khiva District,Bog'ot,0,3,12380
2452,21,13,Khiva District,Bog'ot,0,4,10943
2453,21,13,Khiva District,Bog'ot,0,5,8463
2454,21,13,Khiva District,Bog'ot,0,6,10335
2455,21,13,Khiva District,Bog'ot,1,1,30261
2456,21,13,Khiva District,Bog'ot,1,2,8677
2457,21,13,Khiva District,Bog'ot,1,3,12028
2458,21,13,Khiva District,Bog'ot,1,4,10552
2459,21,13,Khiva District,Bog'ot,1,5,8349
2460,21,13,Khiva District,Bog'ot,1,6,9062
2461,23,13,Shovot District,Bog'ot,0,1,31339
2462,23,13,Shovot District,Bog'ot,0,2,9182
2463,23,13,Shovot District,Bog'ot,0,3,15351
2464,23,13,Shovot District,Bog'ot,0,4,12488
2465,23,13,Shovot District,Bog'ot,0,5,10511
2466,23,13,Shovot District,Bog'ot,0,6,12998
2467,23,13,Shovot District,Bog'ot,1,1,33023
2468,23,13,Shovot District,Bog'ot,1,2,8907
2469,23,13,Shovot District,Bog'ot,1,3,15218
2470,23,13,Shovot District,Bog'ot,1,4,12710
2471,23,13,Shovot District,Bog'ot,1,5,10324
2472,23,13,Shovot District,Bog'ot,1,6,11588
2473,25,13,Yangiariq District,Bog'ot,0,1,19488
2474,25,13,Yangiariq District,Bog'ot,0,2,6478
2475,25,13,Yangiariq District,Bog'ot,0,3,11346
2476,25,13,Yangiariq District,Bog'ot,0,4,9070
2477,25,13,Yangiariq District,Bog'ot,0,5,7068
2478,25,13,Yangiariq District,Bog'ot,0,6,8639
2479,25,13,Yangiariq District,Bog'ot,1,1,21196
2480,25,13,Yangiariq District,Bog'ot,1,2,6529
2481,25,13,Yangiariq District,Bog'ot,1,3,11158
2482,25,13,Yangiariq District,Bog'ot,1,4,9228
2483,25,13,Yangiariq District,Bog'ot,1,5,7005
2484,25,13,Yangiariq District,Bog'ot,1,6,7934
2485,26,13,Yangibozor District,Bog'ot,0,1,15773
2486,26,13,Yangibozor District,Bog'ot,0,2,4402
2487,26,13,Yangibozor District,Bog'ot,0,3,7228
2488,26,13,Yangibozor District,Bog'ot,0,4,7288
2489,26,13,Yangibozor District,Bog'ot,0,5,5225
2490,26,13,Yangibozor District,Bog'ot,0,6,6989
2491,26,13,Yangibozor District,Bog'ot,1,1,16841
2492,26,13,Yangibozor District,Bog'ot,1,2,5007
2493,26,13,Yangibozor District,Bog'ot,1,3,6761
2494,26,13,Yangibozor District,Bog'ot,1,4,7357
2495,26,13,Yangibozor District,Bog'ot,1,5,5216
2496,26,13,Yangibozor District,Bog'ot,1,6,5842
2497,122,12,Tashkent District,Bekabad,0,1,464018
2498,122,12,Tashkent District,Bekabad,0,2,138489
2499,122,12,Tashkent District,Bekabad,0,3,226205
2500,122,12,Tashkent District,Bekabad,0,4,233980
2501,122,12,Tashkent District,Bekabad,0,5,189040
2502,122,12,Tashkent District,Bekabad,0,6,333147
2503,122,12,Tashkent District,Bekabad,1,1,498176
2504,122,12,Tashkent District,Bekabad,1,2,140912
2505,122,12,Tashkent District,Bekabad,1,3,219228
2506,122,12,Tashkent District,Bekabad,1,4,232082
2507,122,12,Tashkent District,Bekabad,1,5,187184
2508,122,12,Tashkent District,Bekabad,1,6,250289
2509,171,14,Uchtepa District,Bektemir,0,1,50432
2510,171,14,Uchtepa District,Bektemir,0,2,13673
2511,171,14,Uchtepa District,Bektemir,0,3,23341
2512,171,14,Uchtepa District,Bektemir,0,4,19671
2513,171,14,Uchtepa District,Bektemir,0,5,16192
2514,171,14,Uchtepa District,Bektemir,0,6,28436
2515,171,14,Uchtepa District,Bektemir,1,1,54072
2516,171,14,Uchtepa District,Bektemir,1,2,14826
2517,171,14,Uchtepa District,Bektemir,1,3,22178
2518,171,14,Uchtepa District,Bektemir,1,4,19530
2519,171,14,Uchtepa District,Bektemir,1,5,16535
2520,171,14,Uchtepa District,Bektemir,1,6,22769
2521,163,14,Bektemir District,Bektemir,0,1,12144
2522,163,14,Bektemir District,Bektemir,0,2,3069
2523,163,14,Bektemir District,Bektemir,0,3,4933
2524,163,14,Bektemir District,Bektemir,0,4,4666
2525,163,14,Bektemir District,Bektemir,0,5,3405
2526,163,14,Bektemir District,Bektemir,0,6,5380
2527,163,14,Bektemir District,Bektemir,1,1,12976
2528,163,14,Bektemir District,Bektemir,1,2,2949
2529,163,14,Bektemir District,Bektemir,1,3,4288
2530,163,14,Bektemir District,Bektemir,1,4,4387
2531,163,14,Bektemir District,Bektemir,1,5,3416
2532,163,14,Bektemir District,Bektemir,1,6,3902
2533,173,14,Yunusabad District,Bektemir,0,1,58802
2534,173,14,Yunusabad District,Bektemir,0,2,15538
2535,173,14,Yunusabad District,Bektemir,0,3,24911
2536,173,14,Yunusabad District,Bektemir,0,4,28365
2537,173,14,Yunusabad District,Bektemir,0,5,24158
2538,173,14,Yunusabad District,Bektemir,0,6,46366
2539,173,14,Yunusabad District,Bektemir,1,1,63291
2540,173,14,Yunusabad District,Bektemir,1,2,14514
2541,173,14,Yunusabad District,Bektemir,1,3,24131
2542,173,14,Yunusabad District,Bektemir,1,4,28944
2543,173,14,Yunusabad District,Bektemir,1,5,24627
2544,173,14,Yunusabad District,Bektemir,1,6,31554
2545,167,14,Mirzo Ulug'bek District,Bektemir,0,1,42781
2546,167,14,Mirzo Ulug'bek District,Bektemir,0,2,15162
2547,167,14,Mirzo Ulug'bek District,Bektemir,0,3,23317
2548,167,14,Mirzo Ulug'bek District,Bektemir,0,4,26703
2549,167,14,Mirzo Ulug'bek District,Bektemir,0,5,22386
2550,167,14,Mirzo Ulug'bek District,Bektemir,0,6,38822
2551,167,14,Mirzo Ulug'bek District,Bektemir,1,1,45748
2552,167,14,Mirzo Ulug'bek District,Bektemir,1,2,15564
2553,167,14,Mirzo Ulug'bek District,Bektemir,1,3,23952
2554,167,14,Mirzo Ulug'bek District,Bektemir,1,4,26740
2555,167,14,Mirzo Ulug'bek District,Bektemir,1,5,22508
2556,167,14,Mirzo Ulug'bek District,Bektemir,1,6,33409
2557,166,14,Mirobod District,Bektemir,0,1,20462
2558,166,14,Mirobod District,Bektemir,0,2,6891
2559,166,14,Mirobod District,Bektemir,0,3,10706
2560,166,14,Mirobod District,Bektemir,0,4,11622
2561,166,14,Mirobod District,Bektemir,0,5,10652
2562,166,14,Mirobod District,Bektemir,0,6,18854
2563,166,14,Mirobod District,Bektemir,1,1,22214
2564,166,14,Mirobod District,Bektemir,1,2,7001
2565,166,14,Mirobod District,Bektemir,1,3,9712
2566,166,14,Mirobod District,Bektemir,1,4,11024
2567,166,14,Mirobod District,Bektemir,1,5,10249
2568,166,14,Mirobod District,Bektemir,1,6,14787
2569,169,14,Shaykhонтohur District,Bektemir,0,1,57236
2570,169,14,Shaykhонтohur District,Bektemir,0,2,15156
2571,169,14,Shaykhонтohur District,Bektemir,0,3,26825
2572,169,14,Shaykhонтohur District,Bektemir,0,4,27505
2573,169,14,Shaykhонтohur District,Bektemir,0,5,20488
2574,169,14,Shaykhонтohur District,Bektemir,0,6,41524
2575,169,14,Shaykhонтohur District,Bektemir,1,1,61327
2576,169,14,Shaykhонтohur District,Bektemir,1,2,16683
2577,169,14,Shaykhонтohur District,Bektemir,1,3,25193
2578,169,14,Shaykhонтohur District,Bektemir,1,4,27296
2579,169,14,Shaykhонтohur District,Bektemir,1,5,20345
2580,169,14,Shaykhонтohur District,Bektemir,1,6,30058
2581,170,14,Olmazor District,Bektemir,0,1,65971
2582,170,14,Olmazor District,Bektemir,0,2,20657
2583,170,14,Olmazor District,Bektemir,0,3,31454
2584,170,14,Olmazor District,Bektemir,0,4,29699
2585,170,14,Olmazor District,Bektemir,0,5,23472
2586,170,14,Olmazor District,Bektemir,0,6,40293
2587,170,14,Olmazor District,Bektemir,1,1,69853
2588,170,14,Olmazor District,Bektemir,1,2,20659
2589,170,14,Olmazor District,Bektemir,1,3,30181
2590,170,14,Olmazor District,Bektemir,1,4,27711
2591,170,14,Olmazor District,Bektemir,1,5,22929
2592,170,14,Olmazor District,Bektemir,1,6,29134
2593,,,,,0,1,26083
2594,,,,,0,2,8250
2595,,,,,0,3,13801
2596,,,,,0,4,14353
2597,,,,,0,5,9983
2598,,,,,0,6,15078
2599,,,,,1,1,28316
2600,,,,,1,2,7966
2601,,,,,1,3,13830
2602,,,,,1,4,14351
2603,,,,,1,5,10029
2604,,,,,1,6,11117
2605,172,14,Yakkasaray District,Bektemir,0,1,18940
2606,172,14,Yakkasaray District,Bektemir,0,2,5995
2607,172,14,Yakkasaray District,Bektemir,0,3,8447
2608,172,14,Yakkasaray District,Bektemir,0,4,10313
2609,172,14,Yakkasaray District,Bektemir,0,5,9511
2610,172,14,Yakkasaray District,Bektemir,0,6,17797
2611,172,14,Yakkasaray District,Bektemir,1,1,20637
2612,172,14,Yakkasaray District,Bektemir,1,2,6025
2613,172,14,Yakkasaray District,Bektemir,1,3,7718
2614,172,14,Yakkasaray District,Bektemir,1,4,9721
2615,172,14,Yakkasaray District,Bektemir,1,5,9427
2616,172,14,Yakkasaray District,Bektemir,1,6,15157
2617,165,14,Yashnobod District,Bektemir,0,1,43061
2618,165,14,Yashnobod District,Bektemir,0,2,13053
2619,165,14,Yashnobod District,Bektemir,0,3,22766
2620,165,14,Yashnobod District,Bektemir,0,4,25064
2621,165,14,Yashnobod District,Bektemir,0,5,19758
2622,165,14,Yashnobod District,Bektemir,0,6,34365
2623,165,14,Yashnobod District,Bektemir,1,1,46513
2624,165,14,Yashnobod District,Bektemir,1,2,13419
2625,165,14,Yashnobod District,Bektemir,1,3,21446
2626,165,14,Yashnobod District,Bektemir,1,4,25935
2627,165,14,Yashnobod District,Bektemir,1,5,19735
2628,165,14,Yashnobod District,Bektemir,1,6,24617
2629,174,14,Yangihayot District,Bektemir,0,1,28984
2630,174,14,Yangihayot District,Bektemir,0,2,8446
2631,174,14,Yangihayot District,Bektemir,0,3,15839
2632,174,14,Yangihayot District,Bektemir,0,4,15046
2633,174,14,Yangihayot District,Bektemir,0,5,10575
2634,174,14,Yangihayot District,Bektemir,0,6,17513
2635,174,14,Yangihayot District,Bektemir,1,1,31169
2636,174,14,Yangihayot District,Bektemir,1,2,8090
2637,174,14,Yangihayot District,Bektemir,1,3,15438
2638,174,14,Yangihayot District,Bektemir,1,4,15128
2639,174,14,Yangihayot District,Bektemir,1,5,10133
2640,174,14,Yangihayot District,Bektemir,1,6,11861
2641,164,14,Chilanzar District,Bektemir,0,1,39122
2642,164,14,Chilanzar District,Bektemir,0,2,12599
2643,164,14,Chilanzar District,Bektemir,0,3,19865
2644,164,14,Chilanzar District,Bektemir,0,4,20976
2645,164,14,Chilanzar District,Bektemir,0,5,18463
2646,164,14,Chilanzar District,Bektemir,0,6,28720
2647,164,14,Chilanzar District,Bektemir,1,1,42060
2648,164,14,Chilanzar District,Bektemir,1,2,13216
2649,164,14,Chilanzar District,Bektemir,1,3,21161
2650,164,14,Chilanzar District,Bektemir,1,4,21319
2651,164,14,Chilanzar District,Bektemir,1,5,17255
2652,164,14,Chilanzar District,Bektemir,1,6,21925
